AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2979.5,2523.2,9.37,264.26,1473.69,-0.02,94.26,1
2972.0,2522.1,9.28,264.45,1475.05,0.11,95.88,1
2967.2,2513.6,9.23,264.53,1476.64,0.13,94.5,1
2964.5,2520.3,9.43,264.74,1477.49,0.03,95.51,1
2961.4,2531.9,9.37,265.02,1478.24,-0.0,97.68,1
2959.5,2536.5,9.36,265.4,1479.08,0.11,98.28,1
2960.3,2531.2,9.39,265.69,1479.94,0.06,96.97,1
2961.5,2541.7,9.34,266.1,1481.28,-0.05,97.26,1
2962.3,2535.9,9.38,266.45,1481.19,-0.01,98.11,1
2961.1,2535.5,9.37,266.88,1481.9,-0.08,97.13,1
2957.5,2541.6,9.34,267.29,1483.76,0.02,98.84,1
2954.6,2549.8,9.42,267.7,1484.51,0.16,99.58,1
2953.5,2552.3,9.39,268.17,1485.33,0.07,99.75,1
2954.2,2546.7,9.48,268.62,1486.09,0.03,98.68,1
2955.9,2557.3,9.48,269.14,1486.38,0.07,100.06,1
2960.0,2558.5,9.46,269.66,1486.91,0.06,100.84,1
2966.6,2548.3,9.23,270.19,1488.6,-0.05,98.57,1
2972.4,2531.1,9.33,270.73,1489.91,0.01,98.17,1
2979.8,2545.2,9.31,271.32,1490.53,0.11,99.2,1
2988.2,2550.8,9.39,271.75,1491.1,0.08,100.8,1
2996.7,2553.0,9.29,272.3,1491.64,0.05,99.56,1
3006.0,2540.3,9.33,272.92,1493.37,0.01,98.74,1
3017.1,2528.7,9.24,273.62,1495.02,-0.02,97.03,1
3026.2,2539.5,9.84,274.18,1494.89,-0.06,96.26,1
3033.5,2544.0,9.88,274.9,1493.12,-0.26,96.71,1
3036.4,2545.4,9.94,275.48,1489.97,-0.14,96.3,1
3035.5,2544.3,9.95,276.27,1487.23,-0.12,97.38,1
3031.7,2552.6,9.86,276.95,1485.74,-0.02,97.28,1
3023.9,2551.9,9.93,278.22,1483.36,0.04,99.06,1
3021.0,2561.4,9.97,278.94,1482.77,0.02,99.38,1
