AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3499.0,2356.2,6.96,329.32,1478.29,-0.01,93.69,1
3500.4,2356.1,6.97,329.16,1476.95,-0.12,93.75,1
3500.1,2350.6,7.0,329.1,1476.68,0.02,93.61,1
3500.6,2356.9,7.01,329.07,1476.91,-0.05,94.2,1
3501.5,2349.2,7.0,329.09,1477.0,-0.05,94.45,1
3499.9,2357.4,7.03,329.09,1476.25,-0.05,94.63,1
3498.9,2355.7,7.11,329.09,1475.9,0.06,94.49,1
3497.9,2361.1,7.11,329.01,1475.3,-0.12,94.82,1
3497.0,2377.7,7.23,328.99,1474.75,-0.0,94.42,1
3496.1,2383.1,7.18,328.96,1475.26,0.03,95.8,1
3495.1,2382.6,7.34,328.96,1476.01,0.16,94.63,1
3498.9,2396.9,7.43,328.86,1476.99,-0.11,95.86,1
3500.8,2403.7,7.54,328.82,1477.87,-0.12,97.85,1
3501.0,2407.0,7.48,328.83,1479.27,-0.01,97.31,1
3500.5,2409.3,7.47,328.77,1479.92,0.03,95.26,1
3501.1,2400.1,7.48,328.77,1480.98,0.05,96.2,1
3502.2,2410.3,7.5,328.75,1482.72,0.02,97.2,1
3502.6,2406.3,7.45,328.77,1483.52,0.03,96.56,1
3504.9,2399.6,7.46,328.81,1484.5,0.02,96.16,1
3508.0,2406.4,7.49,328.82,1485.52,0.01,96.75,1
3511.6,2399.6,7.5,328.82,1484.75,-0.06,96.43,1
3513.5,2394.6,7.46,328.82,1484.14,-0.04,95.43,1
3511.8,2391.8,7.51,328.82,1484.82,-0.07,95.64,1
3507.7,2403.2,7.44,328.82,1485.5,-0.07,96.01,1
3502.9,2391.5,7.44,328.82,1485.56,0.02,96.1,1
3497.9,2400.4,7.5,328.82,1485.42,0.05,97.52,1
3493.9,2402.9,7.46,328.82,1485.81,0.02,96.98,1
3490.2,2404.6,7.48,328.82,1486.28,0.01,96.98,1
3486.8,2407.8,7.5,328.83,1486.21,-0.01,97.21,1
3484.8,2405.9,7.49,328.9,1486.35,0.07,97.37,1
