AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5492.6,2468.9,7.47,333.22,1471.29,0.21,103.03,1
5486.7,2466.3,7.43,333.19,1471.23,-0.09,102.28,1
5477.9,2458.8,7.51,333.19,1471.3,0.02,102.03,1
5471.1,2462.0,7.55,333.09,1472.02,0.04,100.86,1
5466.8,2471.0,7.53,333.06,1471.28,0.13,102.78,1
5463.0,2485.2,7.55,332.99,1470.86,0.06,105.3,1
5458.0,2474.2,7.42,332.93,1471.06,-0.08,104.26,1
5452.2,2472.0,7.51,332.9,1471.08,0.01,103.66,1
5447.2,2477.9,7.54,332.8,1471.18,-0.01,104.28,1
5443.5,2476.0,7.53,332.76,1471.87,0.1,103.03,1
5441.4,2472.4,7.44,332.76,1472.21,-0.09,103.07,1
5436.7,2470.6,7.43,332.63,1472.5,-0.01,104.56,1
5429.0,2471.4,7.48,332.53,1472.58,0.0,103.76,1
5420.5,2471.7,7.47,332.49,1472.06,0.02,103.8,1
5412.7,2466.7,7.51,332.4,1471.36,0.13,103.33,1
5407.4,2474.9,7.52,332.37,1471.04,0.0,103.92,1
5401.0,2473.3,7.49,332.27,1470.72,0.07,104.31,1
5393.9,2470.6,7.48,332.23,1471.69,-0.13,103.2,1
5386.9,2471.6,7.47,332.13,1471.87,0.08,103.64,1
5383.7,2469.4,7.46,332.1,1471.84,-0.06,104.64,1
5381.3,2470.4,7.52,331.98,1472.2,0.12,103.36,1
5383.7,2467.4,7.62,331.94,1472.45,0.13,102.88,1
5389.5,2476.2,7.68,331.84,1472.26,0.06,102.2,1
5396.4,2478.4,7.82,331.77,1471.46,0.08,100.6,1
5404.5,2484.8,8.23,331.7,1470.25,-0.03,99.06,1
5412.1,2488.1,8.19,331.65,1469.23,-0.05,97.09,1
5420.6,2510.9,8.78,331.56,1467.42,-0.01,96.53,1
5430.6,2547.3,9.34,331.46,1464.96,0.12,95.3,1
5446.6,2556.7,9.78,331.41,1462.67,-0.06,92.87,1
5462.6,2558.8,9.87,331.36,1460.95,0.06,88.88,1
