AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3603.5,2453.5,7.63,332.73,1495.11,0.01,102.64,1
3603.2,2450.5,7.62,332.7,1494.51,-0.0,103.83,1
3603.0,2455.6,7.55,332.63,1494.29,-0.05,104.76,1
3601.8,2454.2,7.54,332.59,1494.58,-0.03,103.52,1
3600.2,2452.7,7.57,332.59,1494.61,-0.08,103.24,1
3597.9,2451.2,7.65,332.59,1494.64,-0.03,102.39,1
3597.2,2446.1,7.61,332.49,1494.19,-0.05,102.01,1
3591.7,2441.3,7.64,332.45,1492.47,0.0,102.18,1
3589.1,2451.6,7.64,332.45,1492.29,0.08,102.57,1
3586.7,2444.7,7.6,332.38,1492.67,0.08,102.94,1
3585.9,2455.8,7.63,332.33,1492.91,0.01,102.83,1
3585.4,2454.2,7.65,332.32,1493.24,-0.14,103.22,1
3584.6,2450.8,7.61,332.23,1492.56,0.15,103.19,1
3584.9,2460.5,7.63,332.17,1492.18,-0.07,103.57,1
3583.0,2462.9,7.55,332.17,1492.77,-0.02,105.32,1
3581.0,2457.9,7.61,332.11,1492.6,-0.07,102.92,1
3577.2,2450.0,7.63,332.05,1492.22,-0.07,103.27,1
3572.3,2451.0,7.61,332.12,1492.59,-0.02,102.57,1
3567.1,2439.7,7.55,332.09,1492.34,0.04,101.13,1
3562.8,2439.1,7.61,332.08,1493.26,-0.05,101.82,1
3556.6,2437.7,7.59,332.08,1493.33,-0.02,101.44,1
3551.1,2441.2,7.6,331.98,1492.32,0.02,101.2,1
3546.7,2444.3,7.58,331.99,1492.54,-0.02,101.8,1
3542.7,2439.0,7.63,331.95,1492.42,-0.01,100.52,1
3540.0,2439.0,7.6,331.96,1491.78,-0.01,102.02,1
3536.6,2445.8,7.6,331.99,1491.77,0.1,102.28,1
3533.5,2444.8,7.65,331.91,1491.99,-0.02,102.25,1
3530.1,2446.0,7.57,331.9,1491.81,-0.01,101.88,1
3525.5,2445.0,7.61,331.91,1492.24,0.09,103.09,1
3523.0,2451.8,7.6,331.9,1491.58,-0.08,103.4,1
