AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1296.3,1530.2,2.62,318.61,1367.98,0.02,70.0,1
1292.5,1531.2,2.58,318.17,1366.76,0.04,70.48,1
1288.1,1531.6,2.6,317.76,1366.04,-0.05,70.18,1
1282.7,1528.7,2.6,317.34,1364.52,0.0,70.49,1
1277.3,1526.9,2.61,316.9,1363.91,0.01,69.41,1
1272.4,1560.9,2.79,316.49,1364.46,-0.03,68.21,1
1266.7,1597.5,2.92,316.18,1365.13,-0.06,67.66,1
1260.3,1598.0,2.92,315.78,1366.39,-0.01,64.79,1
1253.9,1595.7,2.94,315.33,1367.89,-0.04,64.34,1
1246.6,1595.2,2.89,314.82,1368.21,-0.08,64.83,1
1237.5,1607.6,3.25,314.5,1368.24,0.07,63.22,1
1228.9,1701.1,3.76,314.02,1368.19,0.03,63.64,1
1222.0,1733.8,3.89,313.57,1371.39,-0.05,62.38,1
1214.2,1795.6,4.47,313.3,1376.36,0.01,60.66,1
1205.9,1868.6,5.34,312.81,1382.04,-0.03,60.79,1
1196.7,1914.3,5.42,312.4,1385.4,0.05,62.55,1
1188.2,1917.8,5.4,311.99,1387.27,0.2,63.13,1
1184.1,1922.7,5.36,311.61,1389.13,-0.01,64.17,1
1181.5,1926.9,5.38,311.36,1391.62,0.01,64.62,1
1179.2,1927.1,5.38,310.92,1393.7,0.01,65.87,1
1177.3,1894.9,4.69,310.66,1396.34,-0.08,66.78,1
1172.8,1849.8,4.43,310.27,1401.21,-0.05,67.79,1
1167.9,1833.1,4.42,309.95,1406.61,-0.09,66.89,1
1164.0,1831.6,4.51,309.7,1411.12,0.23,67.25,1
1165.1,1828.9,4.43,309.54,1413.67,-0.13,64.24,1
1164.5,1815.6,4.48,309.3,1415.08,-0.04,62.71,1
1162.7,1827.7,4.69,308.92,1415.2,0.03,61.55,1
1161.8,1856.1,5.17,308.83,1415.16,0.1,60.07,1
1163.7,1920.8,5.58,308.62,1414.83,-0.22,61.17,1
1162.0,1934.0,5.59,308.34,1412.58,-0.26,61.58,1
