AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5417.5,2460.0,8.18,325.04,1461.36,0.02,93.31,1
5425.5,2495.1,8.41,325.03,1459.74,0.24,97.79,1
5438.0,2518.2,8.67,324.92,1458.96,0.14,99.04,1
5453.5,2521.4,8.57,324.9,1458.37,-0.08,98.32,1
5470.9,2526.7,8.57,324.9,1457.72,-0.06,98.72,1
5488.4,2525.7,8.68,324.88,1458.07,-0.13,99.32,1
5505.5,2529.0,8.58,324.78,1457.94,-0.21,99.96,1
5517.7,2529.7,8.35,324.8,1458.39,-0.29,100.76,1
5527.8,2500.1,8.12,324.79,1459.75,-0.33,99.63,1
5533.1,2505.6,8.13,324.78,1460.95,-0.01,102.01,1
5535.6,2495.9,7.9,324.86,1463.08,-0.25,102.33,1
5534.3,2468.5,7.55,324.89,1464.19,-0.09,101.95,1
5531.7,2466.1,7.46,324.9,1465.78,-0.05,101.44,1
5528.6,2469.2,7.47,324.92,1466.96,-0.1,102.34,1
5525.6,2465.6,7.6,325.01,1468.17,0.0,101.41,1
5524.6,2477.8,7.64,325.03,1469.18,0.09,103.46,1
5523.8,2482.4,7.51,325.04,1469.91,0.0,105.68,1
5522.7,2476.8,7.64,325.16,1471.45,-0.03,103.31,1
5521.9,2480.8,7.58,325.17,1473.01,0.03,103.36,1
5520.7,2476.0,7.54,325.25,1473.89,-0.02,103.5,1
5521.1,2475.1,7.52,325.3,1473.95,0.01,102.15,1
5521.3,2465.7,7.65,325.36,1472.81,-0.1,101.71,1
5518.9,2469.0,7.65,325.42,1471.63,0.01,102.41,1
5517.3,2468.8,7.62,325.47,1470.78,0.15,102.14,1
5518.1,2477.9,7.55,325.51,1470.63,0.01,103.09,1
5517.8,2475.1,7.48,325.57,1470.99,0.03,103.62,1
5515.3,2451.0,7.47,325.58,1471.29,0.03,99.48,1
5514.5,2450.6,7.56,325.69,1470.26,-0.0,100.16,1
5514.2,2455.8,7.57,325.72,1469.71,0.12,99.91,1
5516.1,2447.0,7.55,325.78,1469.24,0.07,99.85,1
