AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5019.6,2501.9,8.77,320.19,1484.33,0.09,88.84,1
5026.2,2501.5,8.85,320.47,1484.98,-0.08,89.58,1
5031.6,2501.9,8.81,320.81,1484.78,-0.17,88.5,1
5033.4,2497.4,8.79,321.12,1483.87,-0.01,89.56,1
5032.9,2498.3,8.72,321.43,1482.91,0.0,90.24,1
5034.1,2507.9,8.83,321.76,1482.42,0.03,91.98,1
5034.9,2517.1,8.76,322.07,1481.92,-0.1,91.43,1
5034.3,2507.4,8.84,322.37,1481.34,0.08,91.79,1
5034.4,2513.7,8.78,322.71,1481.95,0.0,91.74,1
5035.4,2515.7,8.92,323.0,1482.86,-0.04,92.16,1
5035.9,2519.0,8.83,323.32,1483.62,-0.07,92.67,1
5032.7,2517.8,8.93,323.62,1483.67,-0.16,92.33,1
5027.1,2528.7,8.96,323.96,1483.76,-0.16,95.17,1
5019.0,2535.2,8.96,324.3,1484.03,-0.09,94.65,1
5006.0,2532.1,8.74,324.63,1485.76,-0.09,96.22,1
4992.0,2528.0,8.76,324.92,1486.77,0.1,96.15,1
4979.2,2522.0,8.74,325.26,1486.53,0.09,95.29,1
4971.5,2523.5,8.72,325.6,1485.61,0.17,95.0,1
4968.0,2529.5,8.7,325.9,1485.28,0.06,96.63,1
4966.8,2527.8,8.65,326.22,1485.74,-0.1,95.89,1
4964.5,2519.7,8.7,326.52,1485.06,-0.05,95.89,1
4961.7,2515.4,8.55,326.9,1484.64,-0.0,94.84,1
4956.4,2522.2,8.58,327.47,1485.2,0.1,96.04,1
4954.9,2520.4,8.63,327.8,1484.91,0.16,94.8,1
4958.8,2529.6,8.74,328.07,1485.22,-0.04,98.7,1
4967.3,2518.4,8.51,328.41,1485.68,-0.25,94.24,1
4974.9,2509.9,8.59,328.69,1485.77,-0.01,93.06,1
4979.7,2501.2,8.54,328.97,1485.47,-0.13,92.75,1
4976.8,2500.4,8.58,329.52,1484.16,0.08,93.9,1
4976.7,2491.9,8.61,329.83,1483.61,0.01,91.83,1
