AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3005.4,2362.9,7.53,338.44,1494.14,0.12,95.44,1
3006.7,2355.1,7.39,338.52,1492.7,0.02,93.99,1
3007.8,2359.6,7.45,338.54,1490.99,-0.01,93.97,1
3006.3,2344.5,7.38,338.43,1489.99,-0.08,92.16,1
3003.5,2352.9,7.35,338.52,1489.91,-0.11,93.35,1
2998.1,2357.5,7.39,338.54,1489.54,-0.02,94.44,1
2992.0,2364.9,7.41,338.55,1489.74,-0.15,95.97,1
2985.0,2396.3,7.68,338.55,1490.61,0.13,97.15,1
2981.2,2411.9,8.2,338.55,1490.73,0.03,96.61,1
2979.2,2422.3,8.34,338.55,1489.64,0.0,94.49,1
2976.5,2419.9,8.33,338.55,1488.07,-0.02,94.04,1
2972.4,2424.9,8.32,338.55,1486.08,-0.08,93.94,1
2965.8,2425.9,8.29,338.55,1484.94,0.0,94.77,1
2958.9,2417.4,8.35,338.53,1483.8,0.07,93.48,1
2954.4,2419.2,8.32,338.54,1482.94,0.18,93.04,1
2951.1,2401.1,8.29,338.51,1482.33,0.0,91.93,1
2947.6,2401.7,8.34,338.53,1482.16,-0.0,92.38,1
2943.4,2407.7,8.21,338.53,1482.11,0.1,93.35,1
2939.1,2418.4,8.39,338.54,1482.09,-0.01,93.6,1
2936.2,2418.1,8.26,338.53,1481.89,0.1,94.0,1
2934.6,2422.5,8.39,338.55,1482.02,0.11,94.03,1
2936.2,2420.5,8.44,338.55,1481.01,0.08,94.15,1
2939.7,2435.2,8.65,338.55,1480.4,-0.0,94.08,1
2942.3,2444.8,8.84,338.58,1479.84,-0.01,92.97,1
2945.1,2440.7,8.82,338.59,1478.24,-0.03,90.89,1
2946.2,2437.1,8.84,338.67,1476.54,-0.03,91.69,1
2946.7,2444.5,8.84,338.68,1476.43,0.03,92.12,1
2944.8,2449.7,8.95,338.7,1477.05,0.05,94.38,1
2944.2,2453.3,8.89,338.8,1477.39,0.06,93.55,1
2945.3,2453.4,8.89,338.86,1477.75,0.18,93.32,1
