AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
4571.5,2348.0,5.33,308.46,1477.62,0.0,115.1,1
4559.9,2351.7,5.41,308.03,1477.24,0.03,113.88,1
4550.0,2341.3,5.4,307.8,1477.13,0.1,113.05,1
4542.3,2348.1,5.43,307.39,1476.39,0.05,114.09,1
4536.5,2335.1,5.35,307.15,1476.17,0.06,112.34,1
4530.0,2331.8,5.37,306.72,1475.65,0.06,112.25,1
4523.3,2329.2,5.31,306.5,1475.18,0.16,111.88,1
4518.4,2336.5,5.34,306.18,1474.85,-0.26,112.47,1
4512.3,2331.9,5.41,305.76,1475.47,0.04,113.1,1
4510.3,2332.8,5.39,305.41,1475.91,0.15,112.77,1
4508.2,2342.3,5.37,305.09,1475.36,-0.04,113.0,1
4506.7,2342.0,5.34,304.77,1476.23,-0.05,114.36,1
4505.2,2346.5,5.32,304.5,1477.33,-0.03,114.05,1
4504.2,2354.6,5.4,304.16,1477.3,0.13,115.5,1
4506.5,2352.1,5.37,303.86,1477.49,-0.06,114.56,1
4506.6,2345.6,5.35,303.53,1478.54,-0.25,113.09,1
4504.7,2364.1,5.38,303.34,1478.35,-0.01,117.04,1
4499.7,2363.0,5.35,302.95,1478.88,-0.02,115.82,1
4494.4,2358.2,5.28,302.64,1479.92,-0.05,114.42,1
4487.0,2350.0,5.37,302.36,1480.85,-0.11,114.17,1
4478.7,2347.2,5.35,302.17,1480.91,-0.14,114.39,1
4468.3,2341.0,5.37,301.83,1481.01,-0.08,113.85,1
4454.0,2342.8,5.37,301.51,1481.68,-0.08,114.32,1
4437.5,2343.8,5.33,301.32,1481.89,-0.08,115.0,1
4420.5,2349.7,5.36,300.98,1481.62,0.19,115.2,1
4404.0,2362.9,5.46,300.67,1482.1,0.06,116.4,1
4389.4,2380.1,5.35,300.41,1482.61,0.06,118.05,1
4377.1,2416.4,5.4,300.12,1483.81,0.04,123.35,1
4367.3,2419.2,5.37,299.87,1485.3,-0.08,122.39,1
4356.5,2418.8,5.38,299.61,1485.84,0.1,122.17,1
