AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5105.5,2397.5,6.11,329.58,1474.38,0.03,110.26,1
5101.7,2409.8,5.75,329.65,1475.29,-0.04,111.26,1
5094.7,2367.1,5.39,329.69,1476.61,-0.36,111.35,1
5082.7,2355.6,5.31,329.57,1478.38,0.03,111.56,1
5065.5,2352.4,5.39,329.64,1479.18,-0.17,111.16,1
5050.8,2351.4,5.36,329.58,1478.99,-0.02,111.14,1
5033.8,2336.9,5.2,329.57,1479.03,-0.19,110.23,1
5018.1,2321.4,5.19,329.56,1479.76,0.24,109.16,1
5011.4,2299.2,5.26,329.42,1478.7,-0.0,105.93,1
5009.1,2306.7,5.2,329.41,1477.04,0.23,108.21,1
5014.7,2302.3,5.25,329.21,1476.23,0.08,107.08,1
5018.9,2296.3,5.12,329.19,1475.02,-0.11,104.76,1
5020.4,2277.2,5.13,329.07,1473.7,-0.14,105.39,1
5019.1,2272.1,5.2,328.89,1472.75,-0.05,104.55,1
5015.0,2260.9,5.11,328.65,1471.67,-0.02,103.12,1
5010.1,2267.1,5.14,328.49,1470.4,-0.11,104.16,1
5003.7,2268.8,5.19,328.4,1468.78,-0.02,103.92,1
5000.6,2248.0,5.17,328.08,1467.76,-0.23,100.73,1
4996.2,2250.0,5.23,327.97,1466.37,0.12,101.78,1
4996.0,2241.9,5.16,327.75,1464.96,0.05,100.41,1
4997.5,2242.4,5.13,327.39,1463.9,0.07,100.58,1
4999.8,2231.4,5.18,327.09,1462.92,-0.07,98.42,1
5002.6,2230.0,5.43,326.99,1461.53,0.12,97.18,1
5006.0,2284.8,6.22,326.64,1458.21,-0.13,95.64,1
5009.1,2347.8,6.76,326.31,1455.56,0.1,94.68,1
5014.9,2361.0,6.92,326.1,1452.89,-0.01,91.69,1
5022.4,2359.9,6.89,325.82,1449.8,-0.01,91.3,1
5030.4,2364.5,6.98,325.42,1446.58,-0.05,93.34,1
5034.9,2364.8,6.99,325.08,1444.16,0.01,91.39,1
5041.3,2357.1,6.91,324.73,1442.18,-0.07,90.38,1
