AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3544.1,2346.2,6.94,344.17,1481.22,-0.04,92.65,1
3543.0,2337.9,6.88,343.99,1481.08,-0.01,92.27,1
3541.1,2336.0,6.91,343.79,1480.91,0.04,92.91,1
3540.9,2344.5,7.01,343.66,1480.36,0.03,93.61,1
3542.3,2356.7,7.0,343.24,1479.83,-0.05,96.31,1
3544.7,2362.0,6.95,343.11,1480.68,0.03,95.33,1
3547.8,2355.7,6.86,343.01,1481.1,0.05,93.95,1
3551.0,2346.3,7.04,342.77,1480.1,-0.05,92.92,1
3553.6,2352.2,7.09,342.51,1479.13,-0.01,92.91,1
3556.6,2361.9,7.17,342.45,1478.37,-0.02,92.61,1
3561.5,2365.7,7.39,342.32,1477.83,-0.1,92.03,1
3564.0,2386.1,7.55,342.06,1477.38,-0.1,92.66,1
3565.6,2388.5,7.62,341.94,1478.54,-0.08,92.35,1
3565.9,2394.1,7.69,341.8,1478.7,0.01,91.83,1
3565.5,2403.9,7.78,341.66,1479.62,0.0,93.86,1
3564.7,2410.8,7.76,341.49,1481.01,-0.07,93.15,1
3561.9,2412.5,7.78,341.35,1482.08,-0.02,94.14,1
3559.9,2413.4,7.8,341.21,1482.43,-0.03,93.11,1
3557.6,2407.4,7.84,340.99,1482.73,0.01,93.69,1
3555.8,2419.1,7.75,340.89,1484.14,0.06,94.93,1
3555.0,2419.8,7.82,340.79,1485.6,-0.02,94.97,1
3553.2,2427.8,7.86,340.58,1487.64,-0.05,96.96,1
3550.7,2429.2,7.84,340.37,1488.1,0.18,96.19,1
3551.3,2424.7,7.82,340.31,1489.55,-0.02,94.6,1
3552.3,2426.4,7.9,340.24,1490.68,-0.05,95.94,1
3553.6,2430.9,7.93,340.12,1490.99,0.08,97.87,1
3555.4,2439.3,7.75,339.55,1491.02,0.07,96.14,1
3558.3,2438.8,7.85,339.12,1490.56,0.07,96.53,1
3562.3,2441.3,7.85,339.03,1490.01,0.0,97.96,1
3565.8,2450.7,7.87,338.92,1490.58,0.02,100.32,1
