AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
5051.2,2491.5,11.01,374.03,1306.17,0.03,84.21,1
5052.7,2497.8,11.17,373.92,1311.33,-0.16,87.92,1
5052.5,2507.2,10.98,373.85,1316.1,-0.05,88.54,1
5052.3,2505.9,10.85,373.75,1319.02,0.0,88.1,1
5053.3,2497.7,10.67,373.67,1321.72,0.08,90.3,1
5056.4,2493.6,10.16,373.69,1324.41,-0.04,92.12,1
5059.7,2479.3,10.31,373.51,1327.37,-0.15,92.79,1
5058.6,2475.6,10.11,373.36,1329.85,-0.04,91.78,1
5053.3,2468.2,10.11,373.2,1333.56,-0.0,91.78,1
5048.1,2469.9,10.15,373.07,1334.12,0.17,92.1,1
5044.0,2485.7,10.18,373.0,1334.11,-0.03,94.18,1
5038.4,2484.3,10.26,372.87,1334.78,0.09,92.36,1
5034.5,2487.4,10.17,372.85,1336.03,0.03,94.49,1
5031.3,2491.7,10.26,372.69,1336.93,-0.07,93.67,1
5026.9,2495.5,10.33,372.52,1337.58,0.09,94.02,1
5023.1,2497.3,10.17,372.49,1337.75,-0.13,95.6,1
5017.4,2493.4,10.35,372.39,1338.49,0.08,94.89,1
5013.4,2512.4,10.36,372.26,1339.14,0.19,97.15,1
5013.6,2522.5,10.3,372.12,1339.43,-0.02,97.51,1
5014.1,2518.2,10.29,371.97,1340.0,-0.04,97.74,1
5015.2,2515.9,10.21,371.78,1341.73,0.08,97.95,1
5016.5,2520.8,10.08,371.65,1343.52,-0.03,97.58,1
5018.4,2518.0,10.05,371.48,1345.8,-0.06,97.1,1
5019.8,2515.4,9.8,371.31,1348.95,-0.08,97.69,1
5020.4,2518.6,9.65,371.16,1353.17,-0.02,97.74,1
5020.2,2511.7,9.31,370.92,1358.96,-0.08,96.62,1
5018.7,2517.2,9.17,370.76,1368.34,0.02,96.12,1
5020.3,2514.2,9.16,370.61,1377.54,-0.03,95.41,1
5021.7,2507.8,9.17,370.38,1385.19,0.01,95.43,1
5023.2,2511.6,9.23,370.2,1392.42,0.07,96.32,1
