AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
841.0,840.3,1.62,353.6,979.45,-0.02,0.0,1
841.7,838.8,1.64,353.48,977.47,-0.01,0.0,1
841.0,839.1,1.64,353.42,975.71,0.02,0.0,1
840.9,841.0,1.64,353.31,974.99,0.01,0.0,1
840.9,843.1,1.65,353.18,974.75,0.01,0.0,1
840.8,846.4,1.63,353.07,973.68,-0.01,0.0,1
841.0,847.9,1.65,352.94,972.41,-0.03,0.0,1
840.8,842.4,1.64,352.83,971.89,0.0,0.0,1
841.4,834.2,1.65,352.75,971.47,-0.0,0.0,1
841.4,828.7,1.67,352.65,970.4,0.01,0.0,1
841.5,828.0,1.6,352.53,969.35,0.0,0.0,1
841.2,822.5,1.65,352.51,968.5,-0.01,0.0,1
841.0,819.5,1.65,352.35,967.99,-0.01,0.0,1
841.2,825.9,1.64,352.24,967.63,0.01,0.0,1
840.7,829.5,1.67,352.12,967.41,-0.0,0.0,1
840.6,830.4,1.65,352.0,967.73,-0.0,0.0,1
840.5,837.9,1.69,352.05,968.39,0.0,0.0,1
840.3,838.4,1.63,351.87,969.21,0.0,0.0,1
840.4,829.0,1.65,351.73,969.02,0.0,0.0,1
840.2,824.5,1.65,351.66,968.12,-0.0,0.0,1
840.5,829.5,1.64,351.56,967.49,-0.01,0.0,1
840.5,825.5,1.64,351.5,967.04,-0.0,0.0,1
840.5,820.5,1.69,351.41,966.26,-0.0,0.0,1
840.5,825.0,1.63,351.32,965.73,-0.0,0.0,1
840.2,826.8,1.65,351.27,965.96,0.01,0.0,1
840.5,830.7,1.62,351.18,964.62,-0.0,0.0,1
840.0,833.3,1.66,351.13,963.48,-0.01,0.0,1
839.9,830.2,1.63,351.04,963.05,0.01,0.0,1
839.8,831.5,1.64,350.99,962.87,-0.01,0.0,1
839.7,825.6,1.69,350.97,962.53,0.0,0.0,1
