AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
3005.6,2531.1,8.49,336.13,1495.88,0.03,111.91,1
2999.6,2525.4,8.45,336.2,1495.61,0.13,111.2,1
2994.0,2539.7,8.46,336.3,1497.1,-0.05,111.81,1
2987.6,2522.6,8.43,336.52,1498.95,-0.03,110.72,1
2981.1,2521.9,8.44,336.64,1500.32,-0.2,110.08,1
2972.9,2524.3,8.45,336.66,1500.09,0.14,109.79,1
2966.3,2539.1,8.41,336.69,1499.12,-0.07,112.91,1
2957.1,2541.4,8.42,336.9,1499.08,-0.07,111.64,1
2948.7,2538.4,8.4,337.03,1499.1,0.16,111.25,1
2946.2,2529.4,8.36,336.99,1498.66,0.07,110.4,1
2943.9,2527.0,8.42,337.0,1498.05,0.07,111.05,1
2942.9,2526.1,8.4,337.09,1498.1,0.05,110.35,1
2940.9,2510.4,8.36,337.19,1498.04,-0.09,107.15,1
2936.9,2501.2,8.37,337.22,1497.57,-0.05,106.83,1
2932.0,2483.7,8.37,337.24,1496.96,0.02,104.43,1
2926.4,2475.3,8.32,337.32,1495.66,0.02,104.44,1
2921.6,2481.2,8.33,337.37,1493.97,0.21,104.41,1
2922.9,2480.9,8.42,337.48,1492.77,0.07,102.93,1
2927.1,2494.1,8.85,337.54,1492.52,-0.07,101.54,1
2929.2,2498.3,8.89,337.59,1491.78,-0.02,101.91,1
2930.2,2497.2,8.87,337.54,1490.05,0.02,101.16,1
2933.2,2500.0,8.76,337.52,1490.18,0.03,100.18,1
2938.8,2486.3,8.76,337.57,1490.78,-0.05,100.24,1
2939.3,2486.6,8.74,337.59,1490.76,0.16,99.21,1
2942.8,2486.2,8.75,337.64,1490.21,0.11,99.08,1
2949.5,2477.5,8.72,337.65,1488.76,-0.02,98.94,1
2953.0,2481.4,8.73,337.66,1487.85,0.0,97.25,1
2954.7,2477.7,8.73,337.72,1487.22,-0.01,98.73,1
2956.5,2468.2,8.69,337.75,1486.55,0.17,98.0,1
2961.7,2474.7,8.68,337.78,1486.2,0.09,96.91,1
