AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
2108.0,2376.0,7.96,322.06,1388.3,-0.1,101.09,1
2104.7,2330.8,7.6,322.1,1387.71,-0.08,100.19,1
2100.8,2321.2,7.56,322.2,1388.64,-0.05,100.56,1
2096.2,2315.6,7.52,322.25,1390.58,0.03,101.09,1
2091.3,2299.4,6.99,322.38,1391.58,0.0,101.07,1
2080.2,2263.6,6.77,322.5,1394.79,0.01,101.23,1
2074.9,2266.6,6.69,322.61,1396.77,0.01,101.34,1
2067.1,2260.7,6.77,322.67,1398.58,-0.01,101.71,1
2056.4,2264.5,6.81,322.71,1401.59,0.03,102.66,1
2051.3,2264.0,6.85,322.82,1402.34,0.03,101.74,1
2046.7,2262.1,6.67,322.91,1403.36,0.03,101.69,1
2042.8,2262.3,6.76,322.87,1403.92,0.01,101.72,1
2041.3,2257.6,6.8,322.9,1404.68,0.01,101.94,1
2039.3,2257.3,6.78,323.01,1405.36,-0.04,102.07,1
2034.5,2258.6,6.71,323.05,1406.2,0.01,101.56,1
2030.0,2260.7,6.69,323.06,1405.81,0.0,101.83,1
2025.0,2242.6,6.44,323.15,1405.66,-0.08,101.86,1
2018.1,2218.1,6.18,323.06,1405.56,0.02,102.13,1
2010.5,2211.0,6.06,323.05,1406.26,-0.03,101.98,1
2002.5,2210.3,6.14,323.06,1406.8,-0.01,102.11,1
1993.8,2212.6,6.19,323.05,1407.48,-0.03,102.73,1
1976.4,2131.2,4.85,323.03,1408.28,-0.06,103.98,1
1966.0,2101.4,4.79,323.06,1412.06,0.01,103.62,1
1956.9,2095.0,4.65,323.06,1417.2,-0.02,103.81,1
1945.4,2089.1,4.44,322.97,1422.31,-0.01,103.75,1
1924.7,2059.3,4.21,322.79,1432.72,-0.01,104.02,1
1913.9,2052.1,4.19,322.76,1439.08,0.05,103.99,1
1903.8,2013.6,3.73,322.64,1445.13,-0.02,103.72,1
1891.8,2002.6,3.63,322.62,1452.46,0.03,104.01,1
1880.1,1991.4,3.63,322.44,1459.89,-0.01,103.91,1
