AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1989.9,2513.4,14.29,397.94,1330.51,0.08,73.47,1
2010.4,2497.4,14.17,398.0,1328.92,-0.04,72.11,1
2031.0,2505.0,14.19,398.15,1327.62,-0.06,71.87,1
2049.6,2509.8,14.03,398.29,1326.75,-0.09,74.08,1
2066.9,2510.5,14.06,398.38,1326.37,0.14,72.5,1
2087.1,2497.1,14.08,398.41,1326.36,-0.0,71.32,1
2107.0,2494.4,14.01,398.55,1326.69,-0.03,70.64,1
2126.9,2494.6,14.06,398.65,1326.25,0.05,70.64,1
2146.0,2494.1,13.96,398.74,1325.63,-0.15,71.51,1
2162.5,2489.2,14.0,398.79,1325.12,-0.09,70.89,1
2176.3,2484.7,13.93,398.78,1323.93,0.15,69.36,1
2192.5,2487.1,14.01,398.79,1322.79,-0.01,70.01,1
2208.4,2488.5,13.93,398.89,1321.68,0.05,70.87,1
2224.9,2501.5,13.87,398.96,1320.87,-0.02,72.62,1
2241.7,2503.7,14.04,398.94,1320.43,-0.01,73.32,1
2262.6,2507.0,13.98,399.64,1321.13,-0.2,73.76,1
2289.7,2511.6,13.99,399.83,1323.5,0.02,75.63,1
2305.1,2506.4,13.99,399.41,1323.87,-0.0,74.25,1
2320.9,2502.7,13.92,399.82,1325.08,0.07,72.49,1
2338.6,2503.8,13.86,399.57,1324.48,0.05,73.88,1
2356.2,2505.2,13.83,399.98,1323.9,-0.12,73.67,1
2372.8,2502.0,13.9,400.22,1323.54,-0.03,72.27,1
2388.6,2501.2,13.88,400.24,1323.36,-0.12,72.27,1
2401.4,2500.2,13.9,400.25,1323.11,-0.06,71.22,1
2412.2,2497.0,13.78,399.65,1322.26,-0.11,70.63,1
2421.0,2493.5,13.9,399.99,1322.68,-0.1,71.06,1
2426.7,2483.8,13.72,400.13,1322.34,0.01,70.1,1
2432.7,2478.9,13.78,400.23,1321.54,-0.03,69.53,1
2437.5,2483.5,13.81,400.27,1320.99,-0.13,69.07,1
2439.4,2491.7,13.8,400.25,1320.86,0.03,72.61,1
