AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1673.0,2158.6,7.22,349.6,1402.96,-0.03,80.47,1
1670.3,2162.6,7.27,350.0,1403.52,-0.06,81.22,1
1666.6,2171.7,7.24,350.42,1403.64,0.02,80.85,1
1664.3,2172.2,7.19,350.81,1403.78,-0.02,81.69,1
1664.8,2173.8,7.26,351.49,1404.26,-0.04,83.32,1
1665.1,2185.5,7.26,351.83,1404.63,-0.09,84.33,1
1663.2,2191.4,7.29,352.14,1405.65,0.03,84.53,1
1662.9,2188.5,7.2,352.42,1406.36,-0.02,83.14,1
1663.7,2188.3,7.16,352.68,1407.34,0.06,82.69,1
1662.6,2187.1,7.2,352.98,1408.56,0.01,83.29,1
1660.9,2196.4,7.2,353.23,1408.36,-0.07,86.45,1
1662.6,2203.0,7.32,353.46,1407.89,-0.04,87.59,1
1662.1,2195.4,7.24,353.67,1408.36,-0.01,86.09,1
1660.9,2199.1,7.25,353.9,1408.07,-0.09,86.03,1
1656.2,2191.4,7.27,354.07,1407.84,-0.05,85.11,1
1652.9,2177.9,6.95,354.24,1407.36,-0.04,85.39,1
1648.3,2149.6,6.72,354.4,1406.57,-0.0,85.62,1
1644.7,2138.8,6.67,354.53,1405.61,0.04,85.4,1
1641.1,2144.4,6.73,354.63,1405.08,-0.02,85.64,1
1638.7,2139.5,6.7,354.74,1404.64,0.07,85.66,1
1638.0,2144.1,6.7,354.87,1404.41,-0.02,86.59,1
1635.3,2148.7,6.67,354.91,1404.88,-0.01,85.91,1
1634.5,2150.3,6.72,355.01,1404.79,-0.04,87.18,1
1633.2,2167.4,6.77,355.03,1405.65,0.0,91.25,1
1633.2,2159.7,6.74,355.07,1406.19,-0.02,88.36,1
1633.0,2166.1,6.67,355.13,1405.94,0.03,89.86,1
1632.1,2158.4,6.7,355.16,1406.46,-0.04,88.18,1
1633.2,2155.0,6.71,355.15,1407.21,-0.08,87.47,1
1632.3,2152.3,6.71,355.07,1407.92,-0.07,85.84,1
1631.1,2166.3,6.69,355.04,1408.76,0.23,88.33,1
