AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
1410.4,2510.7,14.56,321.48,1314.83,-0.05,71.86,1
1421.7,2512.0,14.61,322.23,1314.65,-0.06,73.64,1
1430.6,2518.7,14.58,322.98,1313.61,0.04,73.3,1
1441.5,2511.7,14.72,323.75,1313.04,-0.01,73.12,1
1450.8,2508.3,14.51,324.62,1313.22,0.03,71.92,1
1461.0,2507.3,14.59,325.3,1312.46,0.04,72.91,1
1472.6,2512.8,14.58,326.04,1312.0,-0.07,72.5,1
1483.6,2505.3,14.56,326.76,1312.13,-0.03,71.95,1
1496.4,2509.2,14.58,327.64,1312.35,-0.03,72.74,1
1507.1,2511.6,14.5,328.28,1312.53,0.0,72.81,1
1518.3,2512.6,14.47,329.02,1313.48,0.0,72.36,1
1529.8,2515.2,14.54,329.86,1314.45,-0.03,72.0,1
1540.8,2508.1,14.58,330.49,1315.14,-0.04,72.09,1
1551.5,2508.9,14.56,331.34,1315.65,-0.08,72.79,1
1559.7,2505.1,14.45,331.94,1316.27,-0.05,71.16,1
1567.8,2508.5,14.62,332.65,1316.33,-0.04,71.89,1
1583.0,2514.9,14.37,334.22,1315.59,-0.01,72.75,1
1591.4,2507.9,14.28,334.79,1315.71,-0.06,73.64,1
1599.0,2505.4,13.61,335.59,1316.43,-0.09,74.28,1
1604.1,2491.6,12.94,336.31,1319.6,0.0,74.94,1
1608.8,2487.2,12.18,336.9,1324.89,-0.08,76.38,1
1611.2,2464.5,11.55,337.67,1333.22,-0.05,77.02,1
1612.4,2457.9,11.24,338.37,1342.57,-0.06,77.72,1
1612.1,2438.2,10.72,339.04,1351.29,-0.04,78.64,1
1611.6,2402.7,10.01,339.59,1359.18,-0.04,80.05,1
1609.6,2352.7,9.13,340.36,1366.41,0.0,80.75,1
1608.2,2294.3,8.24,341.01,1372.24,-0.04,83.08,1
1606.9,2257.0,7.67,341.67,1378.41,-0.02,84.66,1
1605.2,2185.5,6.98,342.34,1383.12,-0.07,84.6,1
1602.2,2132.2,6.42,342.95,1387.29,0.0,84.38,1
