AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
4970.7,2367.7,6.48,361.56,1373.37,0.06,113.73,1
4959.0,2367.6,6.55,360.95,1372.49,0.1,114.13,1
4951.7,2366.4,6.5,360.34,1372.17,0.11,114.15,1
4947.0,2371.4,6.48,359.75,1371.68,-0.04,114.07,1
4942.0,2404.8,7.32,359.12,1371.75,0.09,112.87,1
4937.6,2422.3,7.6,358.41,1370.12,-0.04,110.35,1
4931.5,2419.5,7.76,357.75,1367.68,0.04,109.59,1
4929.5,2448.2,7.9,357.17,1365.19,0.03,110.63,1
4928.0,2436.8,7.81,356.46,1362.14,0.07,108.37,1
4925.0,2438.7,8.27,355.81,1359.71,0.05,107.2,1
4923.2,2474.8,8.9,355.13,1358.13,0.06,105.96,1
4925.4,2485.5,8.96,354.45,1355.81,0.09,105.53,1
4930.7,2483.1,8.86,353.73,1353.81,0.11,104.88,1
4933.4,2470.3,8.91,353.04,1351.95,-0.07,103.25,1
4934.8,2470.2,8.89,352.44,1350.16,0.05,103.26,1
4938.3,2463.5,8.89,351.86,1348.82,-0.08,102.81,1
4941.0,2467.9,9.28,351.15,1347.47,0.04,100.4,1
4943.1,2483.0,9.62,350.49,1346.21,-0.02,100.21,1
4942.9,2498.5,9.91,349.83,1344.86,0.16,98.88,1
4946.1,2519.2,10.17,349.14,1342.23,-0.02,98.64,1
4948.0,2522.4,10.18,348.71,1338.98,0.1,98.67,1
4952.1,2515.5,10.06,348.03,1336.17,-0.06,98.14,1
4955.5,2511.7,10.23,347.48,1334.64,0.01,98.22,1
4959.2,2510.1,10.25,346.8,1333.23,-0.06,98.07,1
4963.9,2508.7,10.14,346.33,1332.36,-0.04,97.26,1
4966.4,2502.5,10.08,345.8,1332.72,0.06,97.21,1
4969.8,2504.7,9.9,345.21,1333.67,0.1,96.63,1
4974.4,2506.1,9.75,344.75,1335.45,0.07,97.32,1
4981.1,2507.7,9.51,344.24,1338.87,0.02,96.93,1
4988.1,2506.1,9.24,343.76,1345.02,-0.06,97.83,1
