#airframe_info, log_version="1.00", airframe_name="Cessna 172S", unit_software_part_number="006-B0319-A3", unit_software_version="12.03", system_software_part_number="006-B0563-26", system_id="2E90B4BED", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2017-05-04, 15:59:23,  -05:00,       ,   47.9482841,  -97.1730042,   829.9, 30.01,   820.2,  25.8,   0.00,   0.00,   15.52,   1.96,  -0.56,   0.01,   0.00,   3.7, 267.0,  27.9,  27.9,   6.9,   0.5,  23.72,  23.87,     2.26,  150.41,   62.13, 1202.9,  169.08,  140.02,  174.66,  170.06, 1193.28, 1015.05, 1169.97, 1063.89,   732.4,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       , 146.5,       
2017-05-04, 15:59:24,  -05:00,       ,   47.9482841,  -97.1730042,   829.9, 30.01,   820.4,  25.8,   0.00,   0.00,    1.81,   1.94,  -0.57,   0.01,  -0.01,   3.7, 267.0,  28.0,  27.9,   7.1,   0.6,  23.72,  23.87,     2.30,  150.37,   62.04, 1200.6,  169.51,  140.38,  175.05,  170.38, 1195.70, 1016.81, 1173.12, 1066.87,   732.6,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       , 146.5,       
2017-05-04, 15:59:24,  -05:00,       ,   47.9482841,  -97.1730042,   827.9, 30.01,   820.8,  25.8,   0.00,   0.00,  -41.60,   1.96,  -0.54,   0.02,  -0.00,   3.8, 267.0,  27.9,  27.9,   6.8,   0.6,  23.72,  23.82,     2.24,  150.31,   62.03, 1200.3,  169.52,  140.24,  175.06,  170.36, 1198.62, 1020.80, 1177.19, 1071.54,   733.0,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       , 146.5,       
2017-05-04, 15:59:25,  -05:00,       ,   47.9482765,  -97.1730118,   828.9, 30.01,   826.4,  25.5,   0.00,   0.00,  -21.55,   1.96,  -0.56,   0.01,   0.02,   3.7, 267.0,  27.9,  27.9,   6.8,   0.5,  23.72,  23.87,     2.24,  150.24,   61.96, 1199.1,  169.80,  140.41,  175.33,  170.56, 1202.80, 1024.43, 1180.54, 1076.68,   738.6,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 106.5,       
2017-05-04, 15:59:27,  -05:00,       ,   47.9482765,  -97.1730042,   828.9, 30.01,   826.6,  25.5,   0.00,   0.00,   -7.71,   1.93,  -0.52,   0.01,  -0.00,   3.8, 267.0,  27.9,  27.9,   6.7,   0.5,  23.72,  23.82,     2.22,  150.18,   62.06, 1201.7,  170.45,  140.92,  175.96,  171.14, 1207.61, 1028.32, 1183.33, 1080.81,   738.8,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 106.0,       
2017-05-04, 15:59:28,  -05:00,       ,   47.9482765,  -97.1730042,   830.9, 30.01,   825.7,  25.5,   0.00,   0.00,   30.57,   1.97,  -0.56,   0.01,   0.00,   3.7, 267.0,  28.0,  27.9,   6.9,   0.5,  23.72,  23.82,     2.23,  150.11,   62.11, 1204.0,  171.06,  141.43,  176.57,  171.66, 1210.87, 1031.04, 1185.40, 1084.74,   737.9,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 106.0,       
2017-05-04, 15:59:28,  -05:00,       ,   47.9482689,  -97.1730042,   828.9, 30.01,   824.9,  25.5,   0.00,   0.00,    6.48,   1.97,  -0.58,   0.01,  -0.00,   3.7, 267.0,  28.0,  27.9,   6.9,   0.5,  23.70,  23.87,     2.22,  150.04,   62.11, 1203.7,  171.64,  141.87,  177.16,  172.19, 1213.26, 1035.04, 1188.27, 1087.88,   737.1,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   3.9,     3D, 3704,      ,       , 106.0,       
2017-05-04, 15:59:29,  -05:00,       ,   47.9482689,  -97.1730042,   827.9, 30.01,   824.9,  25.5,   0.00,   0.00,  -35.53,   1.92,  -0.55,   0.01,  -0.03,   3.7, 267.0,  27.9,  27.9,   6.7,   0.5,  23.70,  23.82,     2.23,  149.97,   62.16, 1203.2,  172.27,  142.36,  177.72,  172.72, 1215.62, 1038.60, 1192.96, 1090.66,   737.1,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 106.0,       
2017-05-04, 15:59:31,  -05:00,       ,   47.9482689,  -97.1730042,   828.9, 30.01,   824.1,  25.5,   0.00,   0.00,  -26.55,   1.89,  -0.59,   0.01,  -0.02,   3.7, 267.0,  27.9,  27.9,   6.6,   0.5,  23.70,  23.82,     2.21,  149.90,   62.05, 1198.6,  172.84,  142.84,  178.29,  173.24, 1218.13, 1040.81, 1196.37, 1093.47,   736.3,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0,     3D, 3704,      ,       , 106.0,       
2017-05-04, 15:59:32,  -05:00,       ,   47.9482651,  -97.1730042,   828.9, 30.01,   831.3,  25.5,   0.00,   0.00,    5.64,   1.92,  -0.59,   0.00,  -0.01,   3.7, 267.0,  27.9,  27.9,   6.6,   0.5,  23.70,  23.82,     2.22,  149.83,   62.12, 1199.5,  173.56,  143.43,  178.98,  173.87, 1221.31, 1042.34, 1199.39, 1096.00,   743.5,   0,  GPS,  311.9, 114.30, 114.30, 118.400, 123.300,       ,       ,       ,      ,       ,       ,    3.2,       ,      ,       ,      ,      ,   0.0, 3DDiff, 3704,      ,     48,  59.5,     78
