file,label,score,d_euc,d_mah,proto_risk
window_0.csv,0,0.6938821497710261,0.021884931156127517,1.143112325103115,0.014492753623188406
window_1.csv,0,0.43572669246426027,0.008942625228333998,0.7193243825557354,0.014492753623188406
window_2.csv,0,0.2576464821732484,0.005404916572875057,0.42429288639844526,0.014492753623188406
window_3.csv,0,0.6342101690403892,0.018054587935143772,1.0455741954958786,0.014492753623188406
window_4.csv,0,1.312385058264744,0.3353271862920531,2.006824324474701,0.07692307692307693
window_5.csv,0,0.6438944245091618,0.044282745022324294,1.047140032678526,0.023255813953488372
window_6.csv,0,1.0963918902599554,0.09585916589666246,1.7755142651593463,0.023255813953488372
window_7.csv,0,0.5939348181027215,0.1085657288917065,0.9317325300664345,0.023255813953488372
window_8.csv,0,1.2110100686233414,0.32276930304482043,1.8441449500293128,0.07692307692307693
window_9.csv,0,1.0827871692762119,0.09111105635447174,1.7352802301402603,0.14285714285714285
window_10.csv,0,1.006803206718549,0.026239831207128347,1.6624699699901533,0.014492753623188406
window_11.csv,0,0.8030842977580959,0.01891038930681363,1.3266031760062216,0.014492753623188406
window_12.csv,0,0.7526521871096765,0.02226667445447717,1.2408715156850243,0.014492753623188406
window_13.csv,0,0.5099607538232498,0.01084791721253572,0.8420951721619504,0.014492753623188406
window_14.csv,0,0.7674220425825334,0.023865128099716,1.2646887146504997,0.014492753623188406
window_15.csv,0,0.8834403469004332,0.10829318027185796,1.3849206546981263,0.2
window_16.csv,0,1.9453243341287394,0.4564938339947685,3.0100843375582667,0.023255813953488372
window_17.csv,0,0.8419886525552251,0.07443615324104651,1.3622203753126039,0.023255813953488372
window_18.csv,0,0.6477772249811361,0.07277840302076967,1.0393635377992605,0.023255813953488372
window_19.csv,0,11.5478090248738,1.6254667420710551,18.42973903476189,0.023255813953488372
window_20.csv,0,13.974831238695334,0.5196378940756127,22.99823311745442,0.2
window_21.csv,0,2.1835389453885536,0.08427285339384963,3.5946796900134674,0.014492753623188406
window_22.csv,0,0.42517180460196874,0.011293844069241742,0.7005572933647957,0.014492753623188406
window_23.csv,0,0.6397290220028891,0.013860206635905621,1.0568694744163307,0.014492753623188406
window_24.csv,0,0.6817905426429748,0.019841948749675802,1.1239811377595885,0.014492753623188406
window_25.csv,0,1.6957582986302036,0.04372454537131088,2.801986099427486,0.014492753623188406
window_26.csv,0,0.7633520572335762,0.01936704716768146,1.2601544462015883,0.014492753623188406
window_27.csv,0,0.9415386303732441,0.24999958233704364,1.431410746633039,0.07692307692307693
window_28.csv,0,0.1697941336994945,0.008165854059937177,0.2750313268102742,0.023255813953488372
window_29.csv,0,0.3689033290712939,0.0614728955749824,0.5802264650057507,0.023255813953488372
window_30.csv,0,1.8679569733897918,0.23566745108047243,2.9915519277838354,0.023255813953488372
window_31.csv,0,1.558636641193934,0.3990703943742604,2.3853720253155806,0.07692307692307693
window_32.csv,0,0.8288163503872911,0.04363878404159002,1.3357316681484996,0.14285714285714285
window_33.csv,0,0.3075123449119769,0.01256902491352229,0.5038206034593357,0.014492753623188406
window_34.csv,0,0.34507586486626735,0.007715546076641976,0.5688532094682599,0.014492753623188406
window_35.csv,0,0.3006478401100913,0.006831821048487896,0.495248364055377,0.014492753623188406
window_36.csv,0,0.795044649666293,0.020054709474665332,1.3126316024359574,0.014492753623188406
window_37.csv,0,0.7458912616533858,0.019288439323905202,1.2310924241564922,0.014492753623188406
window_38.csv,0,0.8747178257657867,0.10074912631396901,1.37415514645266,0.2
window_39.csv,0,1.8941766495128738,0.4835798277414489,2.911295199658484,0.023255813953488372
window_40.csv,0,1.2541026244788906,0.14848342266980596,2.012053360471,0.023255813953488372
window_41.csv,0,0.895492630858897,0.14287359168227026,1.4171749532647784,0.023255813953488372
window_42.csv,0,0.6817098012046869,0.07551229030649355,1.0945508878623167,0.023255813953488372
window_43.csv,0,10.46294508711296,0.3266651229917832,17.24157591702571,0.2
window_44.csv,0,1.2626551871466198,0.05497085983012008,2.0745244230587754,0.014492753623188406
window_45.csv,0,0.8111478481802641,0.020978027140345232,1.3390086077930694,0.014492753623188406
window_46.csv,0,0.3158904066710779,0.009027474414254904,0.5195548149741377,0.014492753623188406
window_47.csv,0,0.4858402765476673,0.012185551585295013,0.8012255595162667,0.014492753623188406
window_48.csv,0,1.3338897025079772,0.03768638797730156,2.201890851254113,0.014492753623188406
window_49.csv,0,0.8842564604944495,0.024610703090211218,1.4590399570084454,0.014492753623188406
window_50.csv,0,0.9074702125760528,0.16667165447937102,1.416294014233223,0.07692307692307693
window_51.csv,0,0.6567427439144418,0.042380993929298234,1.0695047739005057,0.023255813953488372
window_52.csv,0,1.575811699420003,0.10754222178512039,2.5687057524818635,0.023255813953488372
window_53.csv,0,0.7433137522617388,0.07087680793843151,1.1995418808081009,0.023255813953488372
window_54.csv,0,0.7773940813975241,0.12858225933901776,1.1980323393263645,0.2
window_55.csv,0,0.6001671447385633,0.014998395223161131,0.9689698531431679,0.14285714285714285
window_56.csv,0,0.2674272845369241,0.008401906775862493,0.43909572856974427,0.014492753623188406
window_57.csv,0,0.4755283427065523,0.015026075561240922,0.7826187411264354,0.014492753623188406
window_58.csv,0,0.7111949895946593,0.030260136540080952,1.167779455450527,0.014492753623188406
window_59.csv,0,0.6605394735196716,0.015436071169282022,1.0907656280109468,0.014492753623188406
window_60.csv,0,1.168708071571531,0.030025250469929803,1.930418701780389,0.014492753623188406
window_61.csv,0,0.8514612330963939,0.041271412096873246,1.3651330157788863,0.2
window_62.csv,0,1.593346014412209,0.3387408034885888,2.4823303199504725,0.023255813953488372
window_63.csv,0,2.065867036278478,0.14267810693885966,3.367896704669119,0.023255813953488372
window_64.csv,0,0.6804449890315203,0.09673336741863481,1.081832329017635,0.023255813953488372
window_65.csv,0,1.2783661935911492,0.10627523650437067,2.073596735407482,0.023255813953488372
window_66.csv,0,1.1880848252205356,0.4744709946507902,1.7300853652216517,0.07692307692307693
window_67.csv,0,1.7720836083516496,0.07699912982498779,2.912557656736391,0.014492753623188406
window_68.csv,0,0.6764630419237645,0.027554586164470797,1.1112456511868407,0.014492753623188406
window_69.csv,0,1.1445039460412973,0.032354893495362615,1.8889136710506165,0.014492753623188406
window_70.csv,0,0.5239192344250423,0.0128709415273133,0.8643477943408825,0.014492753623188406
window_71.csv,0,0.2967678820491038,0.0072344735074189375,0.48858044105759896,0.014492753623188406
window_72.csv,0,0.27770909137828875,0.008585211273913108,0.45614042105632674,0.014492753623188406
window_73.csv,0,1.4290207694909594,0.18501867111999373,2.2763714341044228,0.07692307692307693
window_74.csv,0,0.21323262755331593,0.01917582906446763,0.341923829064378,0.023255813953488372
window_75.csv,0,1.1071240669072984,0.09437104724121455,1.7941452855659752,0.023255813953488372
window_76.csv,0,0.7895055385722579,0.07801160654019577,1.2729607920247505,0.023255813953488372
window_77.csv,0,0.7726905275037348,0.08666566839158846,1.2111513783104304,0.2
window_78.csv,0,0.8378295883367739,0.028386301867725484,1.35837997248457,0.14285714285714285
window_79.csv,0,0.5412337918500314,0.012689504672839164,0.8932961084764346,0.014492753623188406
window_80.csv,0,0.29029195077845454,0.012392541442615864,0.4752081883055849,0.014492753623188406
window_81.csv,0,0.3205568057559682,0.007223818049268303,0.5282339749647815,0.014492753623188406
window_82.csv,0,0.9102279662512769,0.026329991104590937,1.5014661559293012,0.014492753623188406
window_83.csv,0,0.38577835446404607,0.014570819297799801,0.6332630555206455,0.014492753623188406
window_84.csv,0,0.9550853469858732,0.17780537658030682,1.4695728900196354,0.2
window_85.csv,0,1.467892349980349,0.3468213651971873,2.2692005983764063,0.023255813953488372
window_86.csv,0,0.8149915130880542,0.11429105228840272,1.2972976933436409,0.023255813953488372
window_87.csv,0,0.8661504189634279,0.12295993941436548,1.3782280929062825,0.023255813953488372
window_88.csv,0,1.0661259574451303,0.09133949712840439,1.7273308781854335,0.023255813953488372
window_89.csv,0,1.3579917228995215,0.44759496677282334,2.026701541958945,0.07692307692307693
window_90.csv,0,1.8573084435177982,0.07821561025255572,3.053990808466188,0.014492753623188406
window_91.csv,0,0.6916891995246321,0.01708053452766168,1.1418596063400246,0.014492753623188406
window_92.csv,0,0.7232707114932413,0.01732425829228084,1.1943735977387302,0.014492753623188406
window_93.csv,0,0.7404409849957095,0.018290027730955498,1.2225078355235068,0.014492753623188406
window_94.csv,0,0.9340460559013485,0.023057501416926106,1.5427992168565863,0.014492753623188406
window_95.csv,0,0.9069228667200214,0.025383202438581425,1.496431051043547,0.014492753623188406
window_96.csv,0,1.3863457436806643,0.15321501929579495,2.2211482169993637,0.07692307692307693
window_97.csv,0,0.27115455432700586,0.029820362848376296,0.43313810679524023,0.023255813953488372
window_98.csv,0,1.2271765633071297,0.08517376665684769,1.9988314198578776,0.023255813953488372
window_99.csv,0,1.3016661119113009,0.07455453847684511,2.1282902816214975,0.023255813953488372
window_100.csv,0,0.8905122409885985,0.07959937407457307,1.411054047943711,0.2
window_101.csv,0,1.0501285797018012,0.054576207650697914,1.6991166718681296,0.14285714285714285
window_102.csv,0,0.5091393059775009,0.01345783920150401,0.8394211314245514,0.014492753623188406
window_103.csv,0,0.4963874016937086,0.015398407304253528,0.8171976735668562,0.014492753623188406
window_104.csv,0,0.2112961046400138,0.006725576476238869,0.3463819272247055,0.014492753623188406
window_105.csv,0,0.5725407172986882,0.013843748275482279,0.9448971957562077,0.014492753623188406
window_106.csv,0,0.26523399397851954,0.005656948627111087,0.43681272338011234,0.014492753623188406
window_107.csv,0,0.7206170036415168,0.20178097591895022,1.0584711847763861,0.25
window_108.csv,0,2.0599573200245107,0.4536648510037826,3.2025538055467124,0.023255813953488372
window_109.csv,0,1.1367682150711675,0.09410326355744655,1.8436860910143078,0.023255813953488372
window_110.csv,0,0.7494517554458654,0.09009679355298492,1.2001618933077016,0.023255813953488372
window_111.csv,1,0.8626630133074661,0.1814455821854338,1.3431729287608118,0.023255813953488372
