timestamp,value
2014-04-05 14:25:00,72.8549374193
2014-04-05 14:30:00,78.864308325
2014-04-05 14:35:00,84.6072204356
2014-04-05 14:40:00,83.4405087646
2014-04-05 14:45:00,85.76860114729999
2014-04-05 14:50:00,72.1498596439
2014-04-05 14:55:00,87.4585108588
2014-04-05 15:00:00,77.4618524011
2014-04-05 15:05:00,87.8455214124
2014-04-05 15:10:00,76.0411813673
2014-04-05 15:15:00,79.5438185733
2014-04-05 15:20:00,77.6620972619
2014-04-05 15:25:00,77.6914255951
2014-04-05 15:30:00,85.4756930054
2014-04-05 15:35:00,83.9418971858
2014-04-05 15:40:00,87.8735793692
2014-04-05 15:45:00,81.8154494876
2014-04-05 15:50:00,79.4113433141
2014-04-05 15:55:00,73.44047677180001
2014-04-05 16:00:00,87.94481385790002
2014-04-05 16:05:00,80.8243352639
2014-04-05 16:10:00,83.2074797564
2014-04-05 16:15:00,78.5077274599
2014-04-05 16:20:00,80.763296265
2014-04-05 16:25:00,87.08107651430002
2014-04-05 16:30:00,74.6625676545
2014-04-05 16:35:00,76.6778141276
2014-04-05 16:40:00,74.4328127332
2014-04-05 16:45:00,84.67529188399999
2014-04-05 16:50:00,72.9925840207
