timestamp,value
2014-04-14 17:10:00,74.054310312
2014-04-14 17:15:00,77.7517738849
2014-04-14 17:20:00,73.0151649362
2014-04-14 17:25:00,87.6746564197
2014-04-14 17:30:00,73.8964200849
2014-04-14 17:35:00,76.13636658029999
2014-04-14 17:40:00,86.26065370319998
2014-04-14 17:45:00,79.7233301261
2014-04-14 17:50:00,74.170166743
2014-04-14 17:55:00,78.1476585999
2014-04-14 18:00:00,29.5415494908
2014-04-14 18:05:00,30.0813766057
2014-04-14 18:10:00,29.1329854269
2014-04-14 18:15:00,31.604649897
2014-04-14 18:20:00,33.9624646582
2014-04-14 18:25:00,32.550196494
2014-04-14 18:30:00,32.6806036804
2014-04-14 18:35:00,30.0837320165
2014-04-14 18:40:00,31.0009146446
2014-04-14 18:45:00,34.2095428963
2014-04-14 18:50:00,29.3622739421
2014-04-14 18:55:00,34.2907495997
2014-04-14 19:00:00,22.3269300929
2014-04-14 19:05:00,23.9104191807
2014-04-14 19:10:00,21.5846675748
2014-04-14 19:15:00,21.6780152339
2014-04-14 19:20:00,23.527188519499997
2014-04-14 19:25:00,23.676781558
2014-04-14 19:30:00,21.188806995
2014-04-14 19:35:00,24.5184621902
