timestamp,value
2014-04-10 23:35:00,19.7836643594
2014-04-10 23:40:00,20.034485866700003
2014-04-10 23:45:00,19.6667928481
2014-04-10 23:50:00,19.8015482667
2014-04-10 23:55:00,21.584732106799997
2014-04-11 00:00:00,21.1525760559
2014-04-11 00:05:00,18.5061027053
2014-04-11 00:10:00,20.4412311262
2014-04-11 00:15:00,21.9836265615
2014-04-11 00:20:00,20.3822028049
2014-04-11 00:25:00,21.1434865024
2014-04-11 00:30:00,21.0762458935
2014-04-11 00:35:00,19.4012701035
2014-04-11 00:40:00,19.4873972108
2014-04-11 00:45:00,20.8963056872
2014-04-11 00:50:00,19.9999341264
2014-04-11 00:55:00,20.2822828365
2014-04-11 01:00:00,20.8516231615
2014-04-11 01:05:00,21.1103001082
2014-04-11 01:10:00,19.0860663109
2014-04-11 01:15:00,18.5871750377
2014-04-11 01:20:00,19.1671785869
2014-04-11 01:25:00,20.0301533004
2014-04-11 01:30:00,19.3685652692
2014-04-11 01:35:00,20.2734510354
2014-04-11 01:40:00,18.2138628965
2014-04-11 01:45:00,20.0390016465
2014-04-11 01:50:00,19.4719396278
2014-04-11 01:55:00,20.1386670196
2014-04-11 02:00:00,19.6901334195
