timestamp,value
2014-04-12 02:40:00,18.4856884893
2014-04-12 02:45:00,19.8650269645
2014-04-12 02:50:00,18.013535946300003
2014-04-12 02:55:00,19.6071409807
2014-04-12 03:00:00,18.4229410717
2014-04-12 03:05:00,18.0971708136
2014-04-12 03:10:00,21.297900185
2014-04-12 03:15:00,21.6649952131
2014-04-12 03:20:00,18.8306985934
2014-04-12 03:25:00,20.1571930553
2014-04-12 03:30:00,19.1118326285
2014-04-12 03:35:00,19.9743097547
2014-04-12 03:40:00,19.7465252836
2014-04-12 03:45:00,19.0762042203
2014-04-12 03:50:00,20.8015743185
2014-04-12 03:55:00,18.5059638373
2014-04-12 04:00:00,18.2122911287
2014-04-12 04:05:00,21.0707017321
2014-04-12 04:10:00,20.6637201249
2014-04-12 04:15:00,19.9941044966
2014-04-12 04:20:00,19.8711590819
2014-04-12 04:25:00,19.989645518
2014-04-12 04:30:00,19.7480963044
2014-04-12 04:35:00,19.5715691833
2014-04-12 04:40:00,19.9987624115
2014-04-12 04:45:00,20.1140606846
2014-04-12 04:50:00,20.7676092563
2014-04-12 04:55:00,20.8448286429
2014-04-12 05:00:00,19.5105163206
2014-04-12 05:05:00,19.654162091
