timestamp,value
2014-04-05 16:30:00,74.6625676545
2014-04-05 16:35:00,76.6778141276
2014-04-05 16:40:00,74.4328127332
2014-04-05 16:45:00,84.67529188399999
2014-04-05 16:50:00,72.9925840207
2014-04-05 16:55:00,73.3059656499
2014-04-05 17:00:00,76.7758763227
2014-04-05 17:05:00,80.2269800876
2014-04-05 17:10:00,78.5003666648
2014-04-05 17:15:00,72.7170330474
2014-04-05 17:20:00,87.3198313951
2014-04-05 17:25:00,87.2458788233
2014-04-05 17:30:00,76.4696718075
2014-04-05 17:35:00,83.7043777018
2014-04-05 17:40:00,81.2571753794
2014-04-05 17:45:00,75.79959801300001
2014-04-05 17:50:00,76.1947155691
2014-04-05 17:55:00,79.8584201233
2014-04-05 18:00:00,31.4831103808
2014-04-05 18:05:00,30.6638618132
2014-04-05 18:10:00,33.9680676945
2014-04-05 18:15:00,31.8813565517
2014-04-05 18:20:00,32.991021265
2014-04-05 18:25:00,30.0113446389
2014-04-05 18:30:00,32.2144428549
2014-04-05 18:35:00,30.83504079610001
2014-04-05 18:40:00,32.1690409301
2014-04-05 18:45:00,33.7972788448
2014-04-05 18:50:00,33.7210380701
2014-04-05 18:55:00,31.0670063746
