timestamp,value
2014-04-08 23:40:00,21.8429882487
2014-04-08 23:45:00,19.0126065942
2014-04-08 23:50:00,18.2876211794
2014-04-08 23:55:00,19.9736032372
2014-04-09 00:00:00,18.3418640919
2014-04-09 00:05:00,19.0471600044
2014-04-09 00:10:00,18.5039114433
2014-04-09 00:15:00,18.8965287186
2014-04-09 00:20:00,18.4245786113
2014-04-09 00:25:00,21.8156239977
2014-04-09 00:30:00,19.1142508538
2014-04-09 00:35:00,19.775590344
2014-04-09 00:40:00,21.5944472305
2014-04-09 00:45:00,20.7092863518
2014-04-09 00:50:00,20.4721499222
2014-04-09 00:55:00,20.8222527614
2014-04-09 01:00:00,21.3152890284
2014-04-09 01:05:00,21.5106770714
2014-04-09 01:10:00,20.5705586827
2014-04-09 01:15:00,21.5600290988
2014-04-09 01:20:00,20.1415901097
2014-04-09 01:25:00,19.1091634251
2014-04-09 01:30:00,21.5203068355
2014-04-09 01:35:00,20.1658913097
2014-04-09 01:40:00,21.6245503503
2014-04-09 01:45:00,18.1606712558
2014-04-09 01:50:00,19.5900630062
2014-04-09 01:55:00,21.7912200734
2014-04-09 02:00:00,18.998600371
2014-04-09 02:05:00,21.7661449842
