timestamp,value
2014-04-01 06:15:00,18.6516644191
2014-04-01 06:20:00,19.0835442201
2014-04-01 06:25:00,18.1733824797
2014-04-01 06:30:00,19.4577072453
2014-04-01 06:35:00,19.5196381793
2014-04-01 06:40:00,21.221082388800003
2014-04-01 06:45:00,20.6125226812
2014-04-01 06:50:00,19.7468902326
2014-04-01 06:55:00,20.6084559145
2014-04-01 07:00:00,18.2111334021
2014-04-01 07:05:00,18.7210861441
2014-04-01 07:10:00,20.507791421
2014-04-01 07:15:00,20.5654672769
2014-04-01 07:20:00,21.0965386348
2014-04-01 07:25:00,19.6119990362
2014-04-01 07:30:00,20.8902163865
2014-04-01 07:35:00,20.7359213302
2014-04-01 07:40:00,21.8535735135
2014-04-01 07:45:00,18.8605209057
2014-04-01 07:50:00,20.206718255
2014-04-01 07:55:00,20.4070577684
2014-04-01 08:00:00,21.994591539699996
2014-04-01 08:05:00,18.804736568699997
2014-04-01 08:10:00,20.0928720799
2014-04-01 08:15:00,19.3847412309
2014-04-01 08:20:00,20.1035718743
2014-04-01 08:25:00,18.9285144084
2014-04-01 08:30:00,18.1904495137
2014-04-01 08:35:00,20.2902618156
2014-04-01 08:40:00,19.3434172634
