timestamp,value
2014-04-11 22:30:00,18.3404092181
2014-04-11 22:35:00,18.0509174691
2014-04-11 22:40:00,19.5632801944
2014-04-11 22:45:00,20.4468293513
2014-04-11 22:50:00,20.5594755533
2014-04-11 22:55:00,19.9471869525
2014-04-11 23:00:00,18.5072290549
2014-04-11 23:05:00,18.689761791
2014-04-11 23:10:00,21.4174979051
2014-04-11 23:15:00,21.4805767265
2014-04-11 23:20:00,20.7042035142
2014-04-11 23:25:00,20.6654651434
2014-04-11 23:30:00,20.3992110508
2014-04-11 23:35:00,18.8195292075
2014-04-11 23:40:00,19.721203406
2014-04-11 23:45:00,20.7922245701
2014-04-11 23:50:00,20.1573910715
2014-04-11 23:55:00,18.08184025
2014-04-12 00:00:00,21.8142272269
2014-04-12 00:05:00,21.3792642103
2014-04-12 00:10:00,19.0421800564
2014-04-12 00:15:00,20.4658357407
2014-04-12 00:20:00,21.692957534899996
2014-04-12 00:25:00,18.3840440485
2014-04-12 00:30:00,20.0121179232
2014-04-12 00:35:00,19.8249721034
2014-04-12 00:40:00,19.6408200211
2014-04-12 00:45:00,21.3423544356
2014-04-12 00:50:00,19.5225845868
2014-04-12 00:55:00,18.254653333
