timestamp,value
2014-04-07 12:15:00,80.2958323188
2014-04-07 12:20:00,72.1239516177
2014-04-07 12:25:00,83.67926578560001
2014-04-07 12:30:00,83.6150223837
2014-04-07 12:35:00,74.5528085385
2014-04-07 12:40:00,87.2017935411
2014-04-07 12:45:00,75.4918310685
2014-04-07 12:50:00,79.2288010903
2014-04-07 12:55:00,73.7471724497
2014-04-07 13:00:00,81.6329205071
2014-04-07 13:05:00,77.9884961886
2014-04-07 13:10:00,77.63213920930001
2014-04-07 13:15:00,85.2111744443
2014-04-07 13:20:00,72.1356706886
2014-04-07 13:25:00,84.74680421869998
2014-04-07 13:30:00,81.12370268949999
2014-04-07 13:35:00,87.7565095974
2014-04-07 13:40:00,81.41154806770001
2014-04-07 13:45:00,72.8685734905
2014-04-07 13:50:00,72.792850745
2014-04-07 13:55:00,86.10977647450001
2014-04-07 14:00:00,85.4553242757
2014-04-07 14:05:00,77.53051956569999
2014-04-07 14:10:00,81.884589098
2014-04-07 14:15:00,79.8296297067
2014-04-07 14:20:00,87.4704261002
2014-04-07 14:25:00,87.1951888441
2014-04-07 14:30:00,87.7372125483
2014-04-07 14:35:00,85.8590590575
2014-04-07 14:40:00,86.5486709168
