timestamp,value
2014-04-10 04:50:00,19.821470934
2014-04-10 04:55:00,20.2150233454
2014-04-10 05:00:00,18.4894593151
2014-04-10 05:05:00,21.2084657887
2014-04-10 05:10:00,21.1363788023
2014-04-10 05:15:00,18.0863596446
2014-04-10 05:20:00,19.534060378
2014-04-10 05:25:00,18.2750824079
2014-04-10 05:30:00,21.1684231177
2014-04-10 05:35:00,20.9490787325
2014-04-10 05:40:00,21.607952377199997
2014-04-10 05:45:00,18.9456158358
2014-04-10 05:50:00,19.8251835325
2014-04-10 05:55:00,18.7379515087
2014-04-10 06:00:00,19.4849397379
2014-04-10 06:05:00,20.0889730063
2014-04-10 06:10:00,18.2133231594
2014-04-10 06:15:00,20.8594816427
2014-04-10 06:20:00,20.1731734415
2014-04-10 06:25:00,21.3158360688
2014-04-10 06:30:00,19.0871220048
2014-04-10 06:35:00,21.6132844211
2014-04-10 06:40:00,21.9947770121
2014-04-10 06:45:00,21.6771937535
2014-04-10 06:50:00,21.1115699033
2014-04-10 06:55:00,21.2494752115
2014-04-10 07:00:00,20.2949769702
2014-04-10 07:05:00,18.7606154517
2014-04-10 07:10:00,20.7081627406
2014-04-10 07:15:00,20.8510120082
