timestamp,value
2014-04-06 11:15:00,77.735303336
2014-04-06 11:20:00,75.3814569666
2014-04-06 11:25:00,77.49107505069999
2014-04-06 11:30:00,73.33408174350001
2014-04-06 11:35:00,87.012462005
2014-04-06 11:40:00,80.6955830287
2014-04-06 11:45:00,73.6006241238
2014-04-06 11:50:00,77.1790267714
2014-04-06 11:55:00,80.2681105401
2014-04-06 12:00:00,80.429538782
2014-04-06 12:05:00,72.48097223479999
2014-04-06 12:10:00,87.10880039979997
2014-04-06 12:15:00,76.3143236905
2014-04-06 12:20:00,72.1722439573
2014-04-06 12:25:00,73.1352364182
2014-04-06 12:30:00,81.1855787098
2014-04-06 12:35:00,74.1155228488
2014-04-06 12:40:00,72.5803955696
2014-04-06 12:45:00,77.9803346344
2014-04-06 12:50:00,81.8658220626
2014-04-06 12:55:00,73.7008895532
2014-04-06 13:00:00,76.9947621355
2014-04-06 13:05:00,78.665286545
2014-04-06 13:10:00,74.53346923779999
2014-04-06 13:15:00,80.0779590517
2014-04-06 13:20:00,73.3458181683
2014-04-06 13:25:00,72.7268373105
2014-04-06 13:30:00,80.2980897067
2014-04-06 13:35:00,75.9481196396
2014-04-06 13:40:00,73.5083346909
