timestamp,value
2014-04-12 19:20:00,20.6189395496
2014-04-12 19:25:00,23.3397561517
2014-04-12 19:30:00,21.7854714917
2014-04-12 19:35:00,20.5437126378
2014-04-12 19:40:00,23.9342481913
2014-04-12 19:45:00,21.6752088079
2014-04-12 19:50:00,21.1377536101
2014-04-12 19:55:00,24.0641039294
2014-04-12 20:00:00,22.1271400596
2014-04-12 20:05:00,19.8204243113
2014-04-12 20:10:00,19.8852663748
2014-04-12 20:15:00,20.8061581993
2014-04-12 20:20:00,21.4361761014
2014-04-12 20:25:00,18.6906589067
2014-04-12 20:30:00,20.8623353695
2014-04-12 20:35:00,22.334750705
2014-04-12 20:40:00,19.5055363688
2014-04-12 20:45:00,22.1545560031
2014-04-12 20:50:00,22.323889255900003
2014-04-12 20:55:00,19.534453079
2014-04-12 21:00:00,21.1176880877
2014-04-12 21:05:00,19.0460844669
2014-04-12 21:10:00,21.0510067297
2014-04-12 21:15:00,21.2913902965
2014-04-12 21:20:00,19.0799691177
2014-04-12 21:25:00,20.9636228183
2014-04-12 21:30:00,21.3504105104
2014-04-12 21:35:00,19.527600155
2014-04-12 21:40:00,18.7604309514
2014-04-12 21:45:00,18.4560239438
