timestamp,value
2014-04-10 00:40:00,19.534861398
2014-04-10 00:45:00,20.1574982353
2014-04-10 00:50:00,19.5204239949
2014-04-10 00:55:00,19.43963171
2014-04-10 01:00:00,19.8557861669
2014-04-10 01:05:00,19.1039321347
2014-04-10 01:10:00,18.7201995999
2014-04-10 01:15:00,20.2264235927
2014-04-10 01:20:00,21.3710617446
2014-04-10 01:25:00,18.6113127109
2014-04-10 01:30:00,18.1309373624
2014-04-10 01:35:00,18.9872469806
2014-04-10 01:40:00,21.9188825738
2014-04-10 01:45:00,21.315032295
2014-04-10 01:50:00,20.3834642141
2014-04-10 01:55:00,21.716995661
2014-04-10 02:00:00,19.7811164673
2014-04-10 02:05:00,21.9331224103
2014-04-10 02:10:00,19.1852081805
2014-04-10 02:15:00,18.9612229981
2014-04-10 02:20:00,20.5521928046
2014-04-10 02:25:00,19.5126158718
2014-04-10 02:30:00,20.5054621679
2014-04-10 02:35:00,19.2199820732
2014-04-10 02:40:00,20.4716730274
2014-04-10 02:45:00,19.1029850423
2014-04-10 02:50:00,18.2038882753
2014-04-10 02:55:00,21.6485436077
2014-04-10 03:00:00,21.5328208075
2014-04-10 03:05:00,21.8831925971
