timestamp,value
2014-04-14 02:35:00,21.5750300331
2014-04-14 02:40:00,19.0245243638
2014-04-14 02:45:00,19.6820414323
2014-04-14 02:50:00,21.3383829545
2014-04-14 02:55:00,21.0840297544
2014-04-14 03:00:00,21.2556644263
2014-04-14 03:05:00,20.0735927632
2014-04-14 03:10:00,21.6461961932
2014-04-14 03:15:00,19.3038061758
2014-04-14 03:20:00,18.6266885374
2014-04-14 03:25:00,20.8349293303
2014-04-14 03:30:00,20.157417664
2014-04-14 03:35:00,21.4183430752
2014-04-14 03:40:00,18.3246369965
2014-04-14 03:45:00,21.3747696138
2014-04-14 03:50:00,19.1731786128
2014-04-14 03:55:00,20.6194226687
2014-04-14 04:00:00,18.1605151563
2014-04-14 04:05:00,20.4383251852
2014-04-14 04:10:00,20.8690867567
2014-04-14 04:15:00,19.475000858
2014-04-14 04:20:00,18.861642821
2014-04-14 04:25:00,20.1505227064
2014-04-14 04:30:00,21.3327632177
2014-04-14 04:35:00,19.2941894332
2014-04-14 04:40:00,19.0098771901
2014-04-14 04:45:00,19.1157412346
2014-04-14 04:50:00,21.7965286117
2014-04-14 04:55:00,19.4371076631
2014-04-14 05:00:00,18.0144169596
