timestamp,value
2014-04-09 08:00:00,20.2548088777
2014-04-09 08:05:00,21.9994857531
2014-04-09 08:10:00,20.5767123607
2014-04-09 08:15:00,20.7770597203
2014-04-09 08:20:00,19.9658165743
2014-04-09 08:25:00,19.4179582031
2014-04-09 08:30:00,21.2518119346
2014-04-09 08:35:00,19.9797292974
2014-04-09 08:40:00,21.978760519899996
2014-04-09 08:45:00,19.8284822971
2014-04-09 08:50:00,18.2720011346
2014-04-09 08:55:00,20.7303125484
2014-04-09 09:00:00,61.83432373260001
2014-04-09 09:05:00,64.6068217176
2014-04-09 09:10:00,66.0108402378
2014-04-09 09:15:00,71.2569767645
2014-04-09 09:20:00,67.9216085991
2014-04-09 09:25:00,61.5895846658
2014-04-09 09:30:00,69.58915797739999
2014-04-09 09:35:00,66.795532829
2014-04-09 09:40:00,73.7369493356
2014-04-09 09:45:00,67.9940474315
2014-04-09 09:50:00,70.8420619848
2014-04-09 09:55:00,64.1766114957
2014-04-09 10:00:00,81.6503097215
2014-04-09 10:05:00,81.0292264187
2014-04-09 10:10:00,83.8713481166
2014-04-09 10:15:00,70.3649118795
2014-04-09 10:20:00,76.785210827
2014-04-09 10:25:00,80.38049185050001
