timestamp,value
2014-04-03 22:50:00,18.9219584925
2014-04-03 22:55:00,21.6931116524
2014-04-03 23:00:00,18.7683349831
2014-04-03 23:05:00,21.1838702515
2014-04-03 23:10:00,21.8708890693
2014-04-03 23:15:00,20.9123853221
2014-04-03 23:20:00,21.975653614099997
2014-04-03 23:25:00,20.6081604731
2014-04-03 23:30:00,18.8734643821
2014-04-03 23:35:00,18.8188905064
2014-04-03 23:40:00,19.3019624005
2014-04-03 23:45:00,18.031981555
2014-04-03 23:50:00,20.7307734227
2014-04-03 23:55:00,19.0783334735
2014-04-04 00:00:00,21.2607329292
2014-04-04 00:05:00,19.4366906022
2014-04-04 00:10:00,19.9198259739
2014-04-04 00:15:00,21.8627556662
2014-04-04 00:20:00,18.9686884922
2014-04-04 00:25:00,20.8850163897
2014-04-04 00:30:00,21.0204711572
2014-04-04 00:35:00,18.8839926301
2014-04-04 00:40:00,20.0039873464
2014-04-04 00:45:00,19.4008077013
2014-04-04 00:50:00,21.0876249736
2014-04-04 00:55:00,20.4899332761
2014-04-04 01:00:00,19.9039322194
2014-04-04 01:05:00,21.1174530602
2014-04-04 01:10:00,18.94062228
2014-04-04 01:15:00,21.0144875223
