AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
840.4,1055.8,1.75,321.15,1051.69,-0.01,0.0,0
840.8,1021.1,1.76,321.05,1061.95,0.07,0.0,0
839.5,926.5,1.72,321.01,1058.55,0.02,0.0,0
839.4,919.7,1.72,321.01,1052.41,0.01,0.0,0
839.4,919.4,1.73,321.01,1046.68,0.05,0.0,0
839.0,916.5,1.72,321.0,1040.49,0.05,0.0,0
838.6,925.9,1.73,321.0,1035.15,-0.0,0.0,0
839.8,928.6,1.75,321.04,1030.74,-0.05,0.0,0
839.8,921.1,1.73,320.93,1028.08,-0.09,0.0,0
839.8,919.4,1.73,320.88,1025.5,-0.03,0.0,0
839.8,919.7,1.76,320.87,1021.89,0.06,0.0,0
839.8,916.9,1.73,320.87,1017.93,0.04,0.0,0
840.2,920.6,1.72,320.87,1016.06,0.06,0.0,0
839.4,916.5,1.73,320.87,1014.19,-0.03,0.0,0
839.4,917.6,1.73,320.87,1012.49,-0.06,0.0,0
839.5,919.3,1.76,320.84,1011.41,-0.06,0.0,0
839.5,923.3,1.72,320.81,1010.56,0.01,0.0,0
839.7,916.6,1.73,320.85,1008.96,0.04,0.0,0
839.4,917.6,1.74,320.79,1007.77,-0.05,0.0,0
840.5,919.4,1.73,320.82,1006.62,-0.04,0.0,0
840.5,917.2,1.73,320.79,1005.74,0.04,0.0,0
840.6,925.4,1.76,320.82,1005.07,0.03,0.0,0
840.7,925.4,1.73,320.76,1005.16,-0.09,0.0,0
840.5,915.8,1.74,320.75,1005.16,-0.01,0.0,0
840.7,874.1,1.68,320.77,1004.23,0.02,0.0,0
839.4,826.4,1.59,320.78,998.65,-0.02,0.0,0
839.4,811.2,1.62,320.78,990.51,-0.01,0.0,0
839.2,811.8,1.65,320.78,981.19,0.04,0.0,0
839.1,807.3,1.62,320.75,974.55,0.02,0.0,0
839.2,802.9,1.6,320.78,968.51,-0.08,0.0,0
