AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
839.4,826.4,1.59,320.78,998.65,-0.02,0.0,0
839.4,811.2,1.62,320.78,990.51,-0.01,0.0,0
839.2,811.8,1.65,320.78,981.19,0.04,0.0,0
839.1,807.3,1.62,320.75,974.55,0.02,0.0,0
839.2,802.9,1.6,320.78,968.51,-0.08,0.0,0
839.1,806.7,1.64,320.77,963.32,-0.02,0.0,0
841.0,808.5,1.63,320.84,958.51,-0.03,0.0,0
841.1,811.8,1.63,320.81,953.41,-0.0,0.0,0
841.3,806.1,1.63,320.74,949.32,-0.07,0.0,0
841.4,808.5,1.63,320.11,945.15,0.0,0.0,0
841.3,812.0,1.61,320.53,942.56,0.02,0.0,0
841.1,812.1,1.66,320.16,939.05,0.06,0.0,0
839.6,812.2,1.63,319.9,936.48,0.07,0.0,0
839.5,810.3,1.58,319.99,934.63,0.08,0.0,0
839.4,814.4,1.6,319.9,934.01,0.06,0.0,0
839.3,815.8,1.65,319.98,932.79,0.0,0.0,0
839.3,814.1,1.59,319.98,931.67,0.06,0.0,0
839.5,810.0,1.61,319.88,931.48,0.01,0.0,0
840.9,812.9,1.61,319.85,931.93,-0.02,0.0,0
840.9,824.9,1.62,319.84,932.06,-0.05,0.0,0
841.0,821.8,1.61,319.84,931.8,0.0,0.0,0
841.4,820.0,1.62,319.84,930.85,-0.02,0.0,0
841.3,823.7,1.61,319.94,930.48,0.03,0.0,0
841.2,827.7,1.63,319.97,930.2,0.01,0.0,0
839.6,822.7,1.63,319.98,930.16,-0.02,0.0,0
839.3,826.3,1.61,319.88,929.97,-0.0,0.0,0
839.1,881.2,1.72,319.85,930.32,-0.03,0.0,0
839.0,1130.1,2.12,319.94,946.41,0.0,0.0,0
839.0,1208.2,2.14,319.87,983.9,-0.07,0.0,0
839.2,1210.5,2.15,319.92,1022.17,0.01,0.0,0
