AltMSL,E1 RPM,E1 FFlow,E1 CHT1,E1 EGT1,NormAc,IAS,anomaly_flag
840.2,1044.3,1.91,302.9,1119.73,-0.0,0.0,0
840.5,1045.2,1.9,303.09,1119.27,-0.0,0.0,0
840.6,1052.0,1.91,303.3,1118.67,-0.0,0.0,0
840.0,1056.5,1.88,303.51,1118.52,0.0,0.0,0
840.1,1057.3,1.89,303.68,1118.78,-0.0,0.0,0
839.7,1055.0,1.92,303.89,1118.74,0.01,0.0,0
839.7,1053.9,1.9,304.09,1118.9,-0.02,0.0,0
839.6,1051.8,1.87,304.28,1119.59,0.01,0.0,0
839.6,1053.2,1.84,304.47,1119.91,-0.02,0.0,0
839.6,1051.4,1.89,304.66,1119.48,0.02,0.0,0
839.6,1053.0,1.9,304.84,1119.73,0.0,0.0,0
839.9,1051.9,1.87,305.08,1119.49,0.04,0.0,0
840.0,1054.2,1.83,305.24,1119.08,-0.01,0.0,0
840.1,1047.4,1.87,304.82,1118.75,-0.01,0.0,0
840.2,1048.8,1.86,304.78,1118.32,0.01,0.0,0
839.9,1051.5,1.88,304.96,1117.5,-0.01,0.0,0
840.1,1050.7,1.89,305.09,1115.94,-0.01,0.0,0
839.8,1044.0,1.85,305.28,1115.65,0.0,0.0,0
839.8,1044.9,1.87,305.45,1115.79,0.0,0.0,0
839.8,1046.6,1.88,305.67,1115.13,0.03,0.0,0
839.8,1049.5,1.84,305.86,1115.02,-0.01,0.0,0
839.9,1047.3,1.89,306.14,1116.06,-0.01,0.0,0
840.0,1044.6,1.89,306.27,1116.33,-0.01,0.0,0
840.7,1049.1,1.88,306.41,1115.83,-0.01,0.0,0
840.8,1042.8,1.91,306.58,1115.4,0.0,0.0,0
840.8,1041.2,1.92,306.75,1115.23,-0.02,0.0,0
840.5,1048.1,1.85,306.92,1116.06,-0.0,0.0,0
840.5,1055.2,1.89,307.08,1116.45,0.01,0.0,0
840.8,1050.0,1.86,307.24,1117.49,0.0,0.0,0
840.1,1050.5,1.88,307.41,1118.61,0.0,0.0,0
